id,total_comments,total_replies_received
@PedroOliveira-vm4uv,1,0
@mariliasantos6682,1,0
@thaiissz1,1,0
@fabinho9380,1,0
@patricialeite6744,1,0
@Ferreira2001,1,1
@Memória8Bits-c5k,1,0
@vagnerribeiro7980,1,0
@ericnunes2607,1,0
@Mecontatarô,1,0
@ericasantana2005,1,0
@LiedysonKaua,1,0
@arthukano,1,0
@MariaeliseteCosta-c6m,1,0
@levibarboza5622,1,0
@vitoriasn3344,1,0
@JoeliMelo,1,0
@ThaisDeOliveiraSilva-o6x,2,0
@mariazeliadasilvazelinha1321,1,0
@ED-ks2nh,2,0
@tai_mar,1,0
@Iagfern,1,0
@NickGray6,1,0
@EltoncarlosPontodeAlbuquerque,1,0
@NicolyMartins-t8w,1,0
@robertomicael9200,1,0
@arthursouza9452,1,3
@oliveiramatosluci3029,1,0
@rialves88,1,0
@jaquefaria4502,1,0
@kmft,1,0
@celiosouza1107,1,0
@AlaneGomes-f8x,1,0
@Nayrb-x7u,1,0
@rickmarcelo1,1,0
@MANU-y2i7e,1,0
@josehenriquelopesoliveira6452,1,0
@Leorumzito,1,0
@MattPrizrak,2,0
@GabrielaSousaDelmiro,1,0
@cowboysinsidernews,1,0
@kamillasousa3585,1,0
@Zithh350,1,0
@donizetecorretordeimoveis,1,0
@sabrina-t7g1m,1,0
@jessikacarvalho5472,1,0
@jennii_vargas,1,0
@ariadine_oficial,1,1
@ElianadaSilvaBrauer,1,0
@alexsandracunha7779,1,1
@SuperSonyKOtoro,1,0
@daviveronez3313,1,0
@FabioJunior-oj6ot,1,0
@tryhardofcl,1,0
@Hzpedroxxx,1,1
@BrendsDev,1,0
@Eonsplay,1,0
@nelsonsantosribeiro7701,1,0
@pombios,1,0
@jpofx,1,0
@marianacarlas_,1,0
@jusseliasantos7146,1,0
@Pitbullcome,2,0
@Wesley10-he9sl,1,0
@marciowesley1611,1,0
@jaquelinesilvamatos8899,1,0
@julianamoura9482,1,0
@JoaoBatista-c4b8b,2,0
@BrunoPlay21,1,0
@IGOR-pf6ln,1,0
@rafaeladebona2453,1,1
@mabelangelo6457,1,0
@arosenovaes,1,0
@RafaelaCristinaFerraz,1,0
@JosinildaGomes-y8n,1,0
@modelos_2025,1,0
@FernandoWesolowskiFluipressAut,1,0
@lourraynesoaresbaudry2079,1,0
@WerbethSantosRodrigues,2,0
@sementedmostarda,1,0
@DaniloOliveira-r6m,1,0
@indianaracleiton6577,1,0
@Renascerdaclt,1,0
@alanasousa4870,1,0
@gustavopro9174,1,0
@brenosilva4731,1,2
@lomarraria,1,0
@ducri402,1,0
@vanessagomesv,1,0
@leticiasantana6059,1,0
@SabrinaSuelen-eu3gv,1,0
@Samuel-ub4cs,1,0
@luizgonzaga5786,1,0
@LeandroMoraes-k8o,1,0
@lucymendes3435,1,1
@P3dr0zyk,1,0
@hello_BLOXGAMES,1,0
@felipelinscl,1,0
@JoséHenriqueDuarte-f5z,1,0
@MatheusLima-eo5so,1,0
@KauanJoga-h2v,1,0
@kaizecomosarquetipos,2,0
@TiagoLeopoldinoDaSilvia,1,0
@prisantosofical,1,0
@ulissesaraujocoelho6908,1,0
@marianalara7940,1,0
@J.OliveiraMoreira,1,0
@karinalima1690,1,0
@RenataDasilva-g9o,1,0
@rildopereira3469,1,0
@gabiruuuuuuuuu,1,0
@carimecalzavaraflores4408,1,0
@calixtomartinsmartins5111,2,0
@KarolynaSilvaCosta,1,0
@mayaramelo3766,1,0
@helenizeoliniskyhertzel7950,2,0
@andreoliveira4253,1,0
@meucanal3322,1,0
@KarolineNascimento-t5u,2,0
@saradezuani,1,0
@felicidade1899,1,0
@marcelomacedo8566,2,0
@renatajovino8312,1,0
@Matheus-p5p6u,2,0
@Carlaurinaazevedo,1,0
@andressaramos9719,1,0
@HerikaVictoria-c4c,1,0
@julianareismartins1860,1,0
@Eduzinxn,1,0
@regisbarbosa7613,1,0
@RafaelSilva-v5n8v,1,0
@marcxllo,1,0
@gabrilopessn,1,0
@robertogibson4644,1,0
@dmaxmillan,1,0
@gideaovieira4966,1,0
@Mauricio-1RS,1,0
@antoniajustina1145,1,0
@marcoscheid8906,1,0
@matheusduarte5917,1,0
@manoluisofcstudios,1,0
@CauaAbreu-lp1yv,1,0
@marcosramos7272,1,1
@rosianaluz3347,1,0
@viniciusstucchi1598,1,0
@ppessali2023,1,1
@Adeildes-km8ov,1,0
@simone.arrais10,1,0
@cristianepinheiroborges777,1,0
@vanuzamariadeoliveira3734,1,0
@JorgeDavidLima1012,1,0
@stifflerbeatz922,1,0
@igorcpx8809,1,0
@Cora.line98,1,0
@xxsantyxx,1,0
@thi797,1,0
@soniabiaferreirabarros9971,1,0
@marilzaoliveira5839,2,0
@deraribeiro,1,0
@leonardomuniz23,2,0
@meninasdivas-g9u,1,0
@sabrinaferraz2903,1,0
@adrianalima1566,1,0
@_Sant0sLuis,1,0
@rafaelass123,1,0
@danielamaria4395,1,0
@cinthiacanuta,1,0
@talitaalves9871,1,0
@vitorcastelo2158,1,0
@raissaoliveira4318,1,0
@Raphael_F4,1,0
@conceicaooliveira8042,1,0
@souzathatay,1,0
@anônimo.uigsjsj,1,0
@fabianesilva7155,1,0
@gvelloparolin,1,0
@beastyzord,1,0
@rodolfomoreira1781,1,0
@daniellalucas1577,2,0
@yankoznx,1,0
@ryangustavo5106,1,0
@thegatitoslover222,1,0
@adrianadasilva9294,1,0
@paullinetrindade9186,1,0
@AngelaCristina-su6nn,1,0
@douglasgomesdosreis7747,1,2
@cralhos,1,0
@giovanfiorentin1623,1,0
@ezioferreira8381,1,0
@YulliVitória-e9e,1,0
@heraldo.invest,1,0
@yangfarias9422,1,0
@lucasarruda408,1,1
@WesleySantanaLife,1,0
@EneidaCS2014,2,0
@Fagnerbandeira1,1,0
@duquer8683,1,0
@Kaahh,1,0
@bruna_gonca,1,0
@brukuns,1,0
@adrianoaraujopozzo2339,1,0
@DanielaGalachoGalacho,1,0
@vanvanvanvan3475,1,0
@Joellymorais,1,0
@iamhypnno,1,0
@diegoosbourne,1,0
@jennifervallerianobarboza5910,1,0
@Alineslv.s2,2,2
@Batato306,0,0
@Amandagabie.,1,0
@MarioGemer,1,0
@thiago_park,1,0
@RhadijaHass,1,1
@lucianaono1460,1,0
@leandro9052,1,0
@TheDarwinLaw,1,0
@andre._luisx003,1,0
@gloria-g2o3h,1,0
@juninhonerd2543,1,0
@PSY_ZANTS,1,0
@gabrielsantiago3830,1,0
@DiessicaDieniffer,1,0
@jonathanramos9341,1,0
@ALLANAGONCALVESRAMOS,1,0
@gabrielarocha5679,1,0
@MylenaCristinadaSilvaVaz,1,0
@ValentinaBc-z9m,1,0
@MatheusGelinski,1,0
@justaguy3518,1,0
@oliveiraleusimar7580,1,0
@Wilianhabb,1,0
@Isisaraujo1992,1,0
@jjotajjota88,2,0
@willianrobertsaraiva,1,0
@vanessafreitas1993,1,0
@lz1nnn,1,0
@Havoc92827,1,0
@cyborg2170,1,0
@GeisaSantos-r7n,1,0
@ednasantana8454,1,0
@camilecardosoteixeira6504,1,0
@priscillasilvaperisdemorae3519,1,0
@veroalaniscarvalho,1,0
@MarcosAntonio-pk8fk,1,0
@eduardonai703,1,0
@reimagoagroman,1,2
@LucaBaptista-b7m,1,1
@TEDYZZ66,1,0
@EduardoNonato-w1i2j,2,3
@aquilessempre,1,0
@brunoreis6857,1,0
@michelygomes3570,1,0
@Zuryguys,1,0
@MaraRaitz,1,0
@rafahfabro,1,0
@Ellyanmaraaguiar1998,1,0
@bremeralexsander,1,0
@evaroder4497,2,0
@LauraNunes-qp2if,1,0
@elizabetesoares7173,1,2
@ThomazThurbandoPynto,0,0
@aliceeezanoncx,1,0
@k4tzsuguy4,1,0
@irasmimfernandes,1,0
@nivaldosilva9462,1,0
@byely,1,0
@CidTubino,1,0
@nelyfernandes3556,1,0
@HosanaNoeme,1,0
@morenozxx,1,0
@AllanGabriela-h4m,1,0
@junior3f847,1,0
@pahzinn_455,1,0
@ManuFFlins,1,3
@ayca_ralho,0,0
@marineivamariagiovanellari5378,1,0
@Raposa_do_youtub_nome_dindin,1,0
@camillyaguiar4929,1,0
@pemalibu,1,0
@willianjenssen,1,0
@gatinhoctz,1,0
@evelinegoncalves8502,1,0
@Nobreamiga,1,0
@andersondealmeida8362,1,0
@mariafredianaleitefernande6702,1,0
@rodrigors7485,2,0
@manuelamuller4731,1,0
@MiguelLanzillotta-s2h8e,1,0
@mauriciolutz,1,0
@acdesignerdigital,1,0
@DavinaAparecidaBatistadoCarmo,2,0
@kalebelx2762,1,0
@burrinho012,1,0
@marivaldoloyolaaragao2725,1,0
@LanCoc-e1w,1,0
@Zykkj,2,0
@PRESIDENTE-p8d,1,0
@Caioribeirovk07,1,0
@Aylaluanabruschivalente,1,1
@Moizes2005,1,0
@gabrielfrazão01,1,0
@odiransantosdiran1647,1,0
@vitorsantos-op4th,1,0
@natalianascimento-wh9nc,1,0
@GeografiaCEC,2,0
@GabrielliSouza-w5b,2,0
@luana1988ism,1,0
@ednaldo_jr.586,1,0
@AdrianiBernal,1,0
@henrique4971,1,0
@crisleysouza5715,1,0
@ChavesCarioca,1,0
@fabianaarruda762,1,0
@onesiogomes7494,1,0
@gianapsi,1,0
@ronieriperes7838,1,0
@beatrizcarvalho515,1,0
@naterciacarolina122,1,0
@TheChris29,1,0
@ClaraPoletto,1,0
@emanoelpaulino4834,2,0
@gomozildomozz,1,0
@DaviLucaSilva-y5m,1,0
@CarolinaConcurseira,1,0
@Fran-cp9rs,1,0
@reginaldomontagnini7923,1,0
@Wander-NascimentoBR,1,1
@HosnaldaFutiFuti-u4j,0,0
@eunebuloso,1,0
@miguelmarques2687,1,0
@brunamarianadasilva4135,1,0
@tainara29-w1h,1,0
@LucasSteps,1,0
@BrunoAlexandreSM,1,0
@AnaCaroline-bd2qz,1,0
@vegebuu4,1,1
@RenataDelNero,1,0
@lfernandods,1,0
@alexandrapaz7081,1,0
@Beca.com.exekkk,1,0
@TomeiodoEB,1,0
@sirleideanselmo987,1,0
@pereiirajc,1,0
@alice8300,1,0
@LuizHenrique-ye7gs,1,0
@neidesilva9983,1,0
@Lc-m94,1,0
@matheuspfc1,2,0
@WellingtonXx,1,0
@profbrugeo,1,0
@thais_calvi,1,0
@katiadia25,2,0
@Mandrake779,1,0
@michaelt.s682,1,0
@VanessaCardoso-y8b,1,0
@Anajulia-yi3oz,1,0
@mariaantoniariverajurado210,2,0
@shirleyoliveira787,1,0
@clei...754,2,0
@mangussi20000,1,0
@geisaalves4989,1,0
@sakurawar-vw6be,1,0
@AilmaCarvalho-v7h,1,0
@Valentina-h9x8r,1,0
@juliadeleon7852,1,0
@tournobras,1,0
@GiovanniBruno1962,1,0
@leticiafabiane1632,1,0
@bateristamarcos,1,0
@RodrigoZin,1,0
@aytheosk,1,0
@futura_lutadora,1,0
@gabrieltavares5303,1,0
@Tooncano,1,0
@MauroAlbertina,1,0
@ArthurVasconcelos-e9w,1,0
@Isaacbatista-h9v,1,0
@alessandraalmeida9575,1,0
@Nathalia-o7l,1,0
@camilasantos2243,1,4
@fernandosobral9374,0,0
@PagaRoletinha,0,0
@KailaHeloiseNascimento,0,0
@DriLopes82,1,0
@thiagomatu,1,0
@Davi_BloxBr,1,0
@Personaldamuiedomuzy,1,0
@David08333,1,0
@morganadoida4682,1,0
@esciniuravieiradossantos121,1,0
@alinenaiaramokivieira,1,0
@Futpoles,1,0
@CanaldaCassiana,1,0
@julygonzalez-o,1,0
@CORINTHIANSPAULISTADOMEU-gv4km,1,0
@andreabrandao2387,1,0
@caamisfabri,1,0
@marianacruz4718,1,0
@barbarahsantos169,1,0
@claupant88,1,0
@RicardoBarbosa-ss9jr,1,0
@roque365,1,0
@analugarezze,1,0
@aninhasantos7528,1,0
@umahistoriapravoce2736,3,0
@saimonalexandrepereira6848,1,0
@DanielMagalhães-w4h,1,0
@RenatoRodriguesRosario,1,0
@erickspaler3165,1,1
@ulissesdias9412,1,0
@jessesantarosa4237,1,0
@deejaybuti,1,0
@TropadoTczs,1,0
@zecaipirao5695,1,0
@gabrieldecol7584,1,0
@tilverton,1,1
@mrcdnz,0,0
@bluecrazz,1,0
@laysmattos5499,1,0
@AdrianaTourinho,1,0
@GuilhermeAraujo-t6t,1,0
@alexandremattos5892,1,0
@JaianeconceiçãoCosta,1,0
@waneide12,1,0
@damdutrafego7361,1,0
@Fixzzd,1,0
@LarissaLorena-t2c,1,0
@bardock_revenge,1,0
@karlathauanesantos140,1,0
@MarceloNeto-d3u,1,0
@DudaSouza-rx1pb,1,1
@joaopedrogomesalexandrino3243,0,0
@leoalves3175,1,0
@gamersnaomorrem3811,1,0
@MarcosRyoRussel,2,0
@GabrielBastos-o4d,1,2
@Erikaribeironails,1,0
@marleybambino,1,0
@sandrasousaesilva-n7r,1,0
@versosxcaos,1,0
@AlexandreRodrigues-ld7cv,1,0
@telmaramos8696,1,0
@chagasbezerra3856,1,0
@rubensvm,1,0
@Dez_zTZ,1,0
@Jambroba,1,0
@leilianenanii,1,0
@rozimeireribeiro6443,1,0
@Gabrieltutoofc,1,0
@marciastella4507,1,0
@marcelaspadoni1998,1,0
@louiseaguiar8627,1,0
@Omegachad-wc4cr,1,0
@MateusPinheiro-y5v,1,0
@estefanerodriguesrodrigues4292,1,0
@m4x06,1,0
@elianeazevedo5687,1,0
@Brendavngomes,1,0
@anamendes479,1,0
@DikeFreestyle,1,0
@leandrodantola3791,1,0
@flaviasilva403,1,0
@ValentinaSoaresSilva,2,1
@reginaldooliveirabarbosa2174,1,0
@rodrigodossantosramos7793,1,0
@MARIACLARAFRANCISCATIBITENCOUR,1,0
@luceneudadesousa1612,1,0
@JulianaFelix-y4v,1,0
@miihuchiha1982,1,0
@Gaapadua,1,0
@Binoluiz,1,0
@andrealara3064,2,0
@Allison299,1,0
@miguelcb1732,1,0
@mylleamaral4249,1,0
@Maria-hc9vv,1,1
@brruunno,0,0
@joseantoniosiscari6646,1,0
@SonicmgiandXmatheus,1,1
@jamileramos112,0,0
@OliveiraMae,1,0
@tammydiana3560,1,0
@Salerno.tattoo,1,0
@douglasdiass87,1,0
@HarryRibeiro5,1,0
@andreluis1236,1,0
@samarafelicio2586,1,0
@andrelimabr129,1,0
@anniferreira1748,1,0
@gabi.marc29,1,0
@DRU-x5b,1,0
@DéborablandoCamposSilva-f5b4w,3,0
@umamulhermagnetica,1,0
@Domingosluisa,1,0
@douglasferreira7933,1,0
@rbachowski,1,0
@angelicaviana3832,1,0
@agostinobozza9211,1,0
@CarmemRegiane,1,1
@ed4040,0,0
@meirerocha4132,1,0
@the.winter6753,1,0
@rafasmachado5386,1,0
@Psx251,1,0
@EvaldinaPedro,1,0
@isaacgamer4183,1,0
@estrytyviws1597,1,0
@humbertorocha3886,1,0
@flavio5rico,1,0
@estelalapponi,1,0
@rutesantos7451,1,0
@ELÁDIOVital-j5t,1,0
@rosemerlin5281,1,0
@PetloversClínica,1,0
@Williamafton5.0eusemprevolto,1,0
@ubiratan_juniorr,1,0
@belle_zomb1ee27,1,0
@ralffig3297,1,0
@maicomcastro175,1,0
@mariacristinapiva1788,1,0
@cavalo_pobre,1,0
@otaviodurigan7557,1,0
@itz_mahৎ,1,0
@DO-hz2ol,1,0
@nalvadiane2823,1,0
@Thammy89,1,0
@PedroSagradas-pd5qb,1,0
@Véi_docapa,1,0
@Rasras2148,1,0
@DenilsomAnnaclara,1,0
@junior-techinjecaoeletroni2211,1,0
@Kategiullieta,3,0
@jonhsantos2593,1,0
@elisabrowndark7535,1,0
@juniakellyinaciopires1413,1,0
@VictorLobby_,1,0
@regianecristina3630,1,0
@roquebrilha204,1,0
@Diegogaunasantana,1,0
@GabrielaOliveira-st5wd,1,7
@cenorita98,0,0
@DailyDudamoraes,0,0
@gabrielSv9,0,0
@thaynánascimento-l4n,0,0
@thaynaaraujoof,1,0
@thalisalves6841,1,1
@MarcusOliveira-i7z,1,0
@georgetejeda5607,1,0
@rodrigo_8173,1,0
@kau29261,1,0
@Sofia_Martinsj,1,0
@JeniRambo,1,0
@milton6449,1,0
@R.Aoficial,1,1
@iumarabgomes,0,0
@ruhama.a,1,0
@fabiokaritas800,1,0
@MotivaAcao_Oficial,1,0
@ellolan1,1,0
@Jennifer-fn2qt,1,0
@brigadeiropicaa,1,0
@UnknownSeraph1,1,0
@Ruandasilva014,1,0
@abatatajogadora,1,0
@ritasoarespacheco4135,1,0
@margaridarodrigues4437,2,0
@Yunoh_lg,1,0
@JacksonJose-w7d,1,0
@ingridluck1297,1,0
@Hornet_Com_Airpods,1,0
@selmanovais583,1,0
@MatildeLeite-x4x,1,0
@lucivaniacardozo9291,1,0
@berenice3474,1,0
@HerbertFerreira-d8t,1,0
@veritasaeterna-ptbr,1,0
@daniellefigueiredo639,1,0
@picolettos,14,0
@G0D-BL4CK,1,0
@hisoka-n8e,1,0
@carlu666,1,0
@driidrih,1,0
@giovannepipa1843,1,0
@TiagoOliveira-lg1vh,1,0
@KlaiverLázaro,1,0
@JuanPloto-hs5ns,1,0
@camillafigueiredo9178,1,0
@andreacavalcante2108,1,0
@elizabaroni1505,1,0
@astralmix5803,1,0
@Zuumboo,1,2
@extiviapatricia2577,1,0
@marianabellei,1,0
@artierbruh,1,0
@simonesilveira117,1,0
@cilia_arts,1,0
@lucasferreira7464,1,0
@alinenunes6894,1,0
@Bratzbratzbratz,1,0
@lojadomittila6386,1,0
@augustomdn,1,0
@LorenaSilva-r2q6u,1,0
@jefersonTI,1,0
@juniorribeiro9596,1,0
@paulojosue6429,2,0
@wrocha9609,1,0
@YTapolo_FC,1,0
@KarynekarladeSouzaSilvaKaryne,1,0
@NatashaKarine,1,0
@lagefalcon1,1,0
@AlanGomesCosta,1,0
@davidsantospereira3523,1,0
@vibescarol2013,2,0
@AnnalizSantosdeJesus,1,0
@satoku248,1,0
@Rosanildesantana,1,0
@vitorhenrique5418,1,0
@anaclaudiafernandes5815,1,0
@wilian2107,1,0
@mauricioquintao,1,0
@jandysouza6657,1,0
@aurycavalcante3132,1,0
@wilmaaparecidaferreira4773,1,0
@Entretenimento2025-g9k,1,0
@edmilsonfrancelino2007,1,0
@Lai.damasceno,1,0
@brunaconceicao7767,1,0
@lv9156,1,0
@Miriamtorresastrologa,1,0
@ptrcSntn1303,1,0
@in_edits_spfc,1,0
@gigitozzi,1,0
@franbayer,1,0
@ricardobettega9213,2,1
@CÁÍPSILON,1,0
@AndersonBravo-dz3cm,1,0
@Iwata.A.trindade.,1,0
@Roberta-g7v,1,0
@OOJ-t6u,1,0
@thamiresruana1006,1,0
@patriciaolivers9855,1,0
@mafanha7Langa8191,1,0
@ilzaruiva4008,1,0
@landlonge,1,0
@katiakah56,1,0
@fee6631,1,0
@flaviarasteli3309,1,0
@socilios155,1,0
@EvangelineSartori,1,0
@MárciaAchimy,1,0
@viniciosrabello,1,0
@consigotudo123,2,0
@CarolineSantos-d5p,1,0
@King_pig401,1,0
@RosangelaAlmeida-ve5ps,1,2
@corpsewr,0,0
@glacekelly118,1,0
@joycceroceira,1,0
@sentimentosinflamaveis,1,0
@Geeh023,1,0
@rayaneandradebrito,1,0
@inesproencasusemihl8778,1,0
@LayaneTavares-u6k,2,0
@TaresaDias-hm4bf,1,0
@DiáriodaOcitocina,1,0
@valeriareginareisdasilva7933,1,0
@gyl87,1,0
@rebecapipocando,1,4
@biab2582,0,0
@PunkroadCrazycity,0,0
@BuchechaKingOficial,1,0
@cristianonascimento4946,1,0
@admtelles,1,0
@lucilenebarbosa898,1,0
@dyanaguimaraes4229,1,0
@edianebarbosa9628,2,0
@armandinhodemelo,1,0
@nazaremarques7675,1,0
@claudia52582,1,4
@afklives1321,0,0
@solangesouza5964,0,0
@Marly-j1d1e,1,1
@janiarastubbe8453,1,0
@manuumburanas2742,1,2
@LeoneRotta,1,0
@rodrigosilva2274,2,0
@RobervalKnust,1,0
@lucnixzinnnn,1,0
@elgatoch99,1,0
@silva.luciana,1,0
@Bellaoficial-hi13,1,0
@Maedeluz,1,0
@anapaulagomes3583,1,0
@daviddepaulo1045,1,0
@carlaneves9211,1,0
@claudior2706,1,1
@gabrielmendes2629,1,1
@katiarodriguesdasilva6869,1,0
@atn.ferreira1,1,0
@MaximoKamo,1,0
@BrunoRibeiro-o7v,1,0
@ritadecassiaandradedealmei7342,1,0
@bomfimso,1,0
@angelaaparecidatrevisan702,1,2
@telin_bl0,3,0
@JoaomarcosSantosDantas,1,0
@reginamarta1296,1,0
@johnnykelwin389,1,0
@ThayanePereira-qr3if,1,0
@elianemaciel2438,1,0
@resgatecarocanaldoprofesso517,1,0
@kidninja2025,1,0
@rogermitoaquarista4303,1,0
@iamepiotto,1,0
@emanuellefarias8692,1,0
@felipefiuza1505,1,2
@brendacosta4387,1,0
@elianegoncalves1662,1,0
@-randz-,1,0
@contraanovaordemmundial6665,1,1
@solangeamaral7267,1,3
@mariakeylla9409,1,0
@daniel-mv7eq,2,0
@tattibitati,1,0
@joaonikolas5859,1,0
@costureiraJane,1,0
@cjovinski,1,1
@Alguémmuitoconfiante0confia,1,0
@evelynat,1,0
@JulianaAlmeida-me4dq,1,0
@Bussimulator8-y5w,1,0
@FiqueInteligente,1,0
@Knato-YT,1,0
@guilherme-ny5jz,1,0
@martamazetto7969,1,0
@thiagoaparecidomatias4741,1,1
@RosaToscano,0,0
@LucicheideMaria-ht7ne,2,0
@tiagosilvano3,1,0
@AlexCostH01,1,0
@jocanavitoria4150,1,0
@monicacasadei8905,1,0
@arsenioluiz5670,1,1
@NiasrBrayan,1,0
@ismaelsouza5396,1,0
@marinasantiholanda.oficial,1,0
@lucasforrozeiro1272,1,0
@laniahenriquehenrique7396,1,0
@5Felipe37,1,0
@Nes_caryyt,1,0
@YouTubeDodavi-w5l,1,0
@samuelrocha2923,2,1
@josemariodasilva5625,1,0
@AdilsonBat-f6f,1,0
@demorais5719,1,0
@YngridBya,1,0
@darlansantos260,1,0
@jhonatamartinsdeoliveira2385,1,0
@prof.vieiraoficial,1,0
@josericardosilvadesousa5784,1,0
@fabiodossantospinto6638,1,0
@AmirHohoh,1,0
@anamariadelucas1481,1,0
@MariaJose-lh9ki,1,0
@gamerpobre1762,1,0
@lindianelindi157,2,0
@Anaac_larah,1,0
@GuilhermeNunes-j7g8p,1,0
@ka23841,1,0
@Vinicius-hx3id,1,0
@AnaGata542,2,0
@NECAU-t8n,1,0
@ArstefaliGouHetledosSantos,1,0
@lucas_lucas-u3f,1,0
@hernissaaugusto6795,1,0
@fvanda1,2,4
@Victor-h5i7c,0,0
@marinagueirosoficial,1,0
@paulinavallezandonai8417,1,1
@AnaSofiaFernandesSilva-o8x,1,0
@kanao-zino,3,0
@filipagalheto5106,1,0
@POLO234,1,0
@DavidOFC644,1,0
@valeriacardoso62,1,0
@liviaxavier4554,1,0
@yurigabriel85078,1,0
@velhote7884,1,0
@gisellyvieira6310,1,0
@Catia.Cilene,1,0
@Thiago-u3j6p,1,0
@Taz_Oliveira,1,0
@Kio651,1,0
@Aristothink,1,0
@kassandrarosa6215,1,0
@wanderleysouza2023,1,0
@Eu-sy3cn,1,1
@SilasMachado1983,1,0
@badarobadaro1322,1,0
@vivianleidevieira4923,1,0
@GustavoFGouveia,1,0
@DanielaFranciscoJorge,1,0
@Robsonlealmai,1,0
@Robertminicups,1,0
@Amariribeiroo,1,0
@strikegui,1,0
@lorenabetyfigueredo1780,1,0
@Mau_games_07,2,2
@nanacinder0,0,0
@worldpop34,1,0
@VirginiaMedeiros-d9l,1,0
@badloser-x9d,2,0
@Oitudobemcomvocie,1,0
@umcaratranquilo-x1o,1,0
@sandradellasta9112,1,0
@DalvaCardoso-b8r,2,0
@aademarcc,1,0
@herciliaxavier5407,1,0
@toriamorangos,1,0
@driwatzko,1,0
@Tungoga,1,0
@macaculoko5685,1,0
@giovaniluiz8754,1,0
@Calfe518,1,0
@carlapatriciafonseca4214,1,0
@brincandocomafilha,1,0
@Rodrigomartins.S,1,0
@leonardocordeiro9957,1,1
@gabrielf.7968,0,0
@janemendes1742,1,0
@filipetorres2426,1,0
@VitorGammaro-o1d,1,3
@iriveltonguedes993,1,0
@lorenachrispimdearaujo2777,1,0
@suzellesantos77,1,0
@LizandroManuel-n7z,1,0
@karenmassingue1517,1,0
@auzaniarodrigues1224,1,0
@fabianooliveira7787,1,1
@TrêsLadosRPG,1,1
@raquelsantossantos6082,2,0
@marlyribeirodoamaralribeir2196,1,0
@papacidero,1,0
@celiadonaria130,2,0
@leandrovarnauskas3120,1,2
@pedrohenriquefreitas,0,0
@MélanieFerreiraPatrão,1,0
@sandraelisasell7939,1,0
@lilianavellar2603,1,1
@Samuelxzw,1,1
@dalvalu9220,1,0
@juscelinosalvador7902,1,0
@PdrPrr,1,3
@aliciabeiriz2405,0,0
@Alberes_rafael2318,2,2
@felipepintodemoura5096,1,0
@taekatsuki7848,1,0
@pedrosantossantos4274,1,0
@janilmadantas4411,1,0
@MarcosAndre-to6zs,1,5
@ramon_cell,1,0
@POBRELKK2K,2,6
@samuelpriuli3830,1,0
@teresaadriano1603,1,0
@vivieバニー,0,0
@Rildson-w8j,1,0
@LeilaCristinaFavacho,1,0
@Raimundoporfirio-f3d,1,0
@zaruytr,1,0
@frantieneoliveira3603,1,0
@AndreNewton-v5g,8,0
@Raycannabis420,1,1
@DanielEstrela-yj9sz,1,2
@jaquelinelynn1982,0,0
@Trxsh-angel,1,7
@gbzinfootball,0,0
@Lulinhainaciosilva,0,0
@emilyoliveira4117,0,0
@PEDRO_FONSECA.mp3,0,0
@Hunterme-01,1,0
@crissilveiramedeiros4091,1,0
@alinehonorato9362,1,2
@paulomendes2821,1,0
@brokesantos4018,1,1
@paulinhosantos6395,1,0
@lusouzacruz4974,1,0
@joaolucaspachuri9035,1,0
@nicolleleal2766,1,0
@SoniaModesto-w7i,1,0
@ThiagoScarpelli-t2o,1,0
@katiafontelle2769,1,0
@estelaaparecida4670,1,0
@SofyaMonteiro-c1r,1,0
@mariainezcastro5502,1,2
@anabelapereira5900,1,0
@CleaneDossantos-g7t,1,0
@PrincesoCarmo,1,0
@AIStudio-x6n,1,3
@matiasantunes-vn5ky,1,1
@eurekkkaa,1,0
@rodoehler5665,1,0
@Oplayer77,1,1
@anaduarte9451,1,1
@jazielsantos4344,1,0
@Ifdanuub,1,0
@mcrddazo,1,0
@ezequielferreira246,1,0
@andressasaucer,1,0
@ZohaNose,1,0
@Portaria05,1,0
@SimPilotPollako,1,0
@D4v1-r5z,1,0
@umbomdia-y7d,1,0
@JairGarcia-i3i,1,0
@Prod.Orochinho_Walker,1,1
@coralina14.16,1,2
@Qznsolo,0,0
@mariagoretimota7122,1,0
@S55811,1,1
@marwinsoares8579,2,3
@novais9488,0,0
@ysabellydantas5853,1,0
@WicaruPereira-r7j,1,0
@talisson_jogos6151,1,0
@tiootaku5367,1,0
@lvcerdv,1,4
@NLaezza,1,0
@Van-Nise,1,0
@holzzin,1,0
@PDbxf,2,0
@Morgue-n4x,1,0
@ARTHURMORGAM-s6h,1,0
@joaopereira5168,1,0
@gigia5904,1,0
@Otavionetosk8forever,1,0
@team_marina,1,0
@RoggerPereira-ff5tg,1,0
@danielbs6556,1,0
@guilherme_e.0_,1,0
@019_Saleszin,3,0
@Ninjaulado,2,0
@magicguitarpedal,1,1
@alessandronobredasilva9290,1,0
@gabrielerutz,1,0
@wealthShorts000,1,0
@elianacristinasilva6253,1,0
@pedrosouza9243,1,0
@Andrade.Camila02,1,0
@SabrinaOliveira-z3x,1,0
@ChimbellysSantos,1,1
@Filis46Jc,1,0
@luizgabriell.9,1,0
@éocod-mobile01,2,0
@tayllagabriela-n9i,1,0
@canalcasanossa,1,1
@Andreiasantiago520,1,0
@ozayasramos,3,0
@sarabarbrosa22,1,0
